experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
remote_server_final_test,6.0,4,70,334.8900836077519,True,False,False,2
remote_server_final_test,6.0,4,80,341.77220002748066,True,False,False,2
remote_server_final_test,6.0,4,90,364.2212833859958,True,False,False,2
remote_server_final_test,6.0,4,95,401.69491425913276,True,False,False,2
remote_server_final_test,6.0,4,99,418.49116260244045,True,False,False,2
remote_server_final_test,6.0,5,50,328.28547951066867,True,False,False,2
remote_server_final_test,6.0,5,70,334.8900836077519,True,False,False,2
remote_server_final_test,6.0,5,80,341.77220002748066,True,False,False,2
remote_server_final_test,6.0,5,90,364.2212833859958,True,False,False,2
remote_server_final_test,6.0,5,95,401.69491425913276,True,False,False,2
remote_server_final_test,6.0,5,99,418.49116260244045,True,False,False,2
remote_server_final_test,7.0,1,50,364.3487920053303,False,True,False,1
remote_server_final_test,7.0,1,70,370.74110458488576,False,True,False,1
remote_server_final_test,7.0,1,80,376.3830497977323,False,True,False,1
remote_server_final_test,7.0,1,90,387.20970061840484,False,True,False,1
remote_server_final_test,7.0,1,95,394.316439886461,False,True,False,1
remote_server_final_test,7.0,1,99,404.7161375981522,False,True,False,1
remote_server_final_test,7.0,2,50,364.3487920053303,False,True,False,1
remote_server_final_test,7.0,2,70,370.74110458488576,False,True,False,1
remote_server_final_test,7.0,2,80,376.3830497977323,False,True,False,1
remote_server_final_test,7.0,2,90,387.20970061840484,False,True,False,1
remote_server_final_test,7.0,2,95,394.316439886461,False,True,False,1
remote_server_final_test,7.0,2,99,404.7161375981522,False,True,False,1
remote_server_final_test,7.0,3,50,364.3487920053303,True,True,True,0
remote_server_final_test,7.0,3,70,370.74110458488576,True,True,True,0
remote_server_final_test,7.0,3,80,376.3830497977323,False,True,False,1
remote_server_final_test,7.0,3,90,387.20970061840484,False,True,False,1
remote_server_final_test,7.0,3,95,394.316439886461,False,True,False,1
remote_server_final_test,7.0,3,99,404.7161375981522,False,True,False,1
remote_server_final_test,7.0,4,50,364.3487920053303,True,True,True,0
remote_server_final_test,7.0,4,70,370.74110458488576,True,True,True,0
remote_server_final_test,7.0,4,80,376.3830497977323,True,False,False,2
remote_server_final_test,7.0,4,90,387.20970061840484,True,False,False,2
remote_server_final_test,7.0,4,95,394.316439886461,True,False,False,2
remote_server_final_test,7.0,4,99,404.7161375981522,True,False,False,2
remote_server_final_test,7.0,5,50,364.3487920053303,True,False,False,2
remote_server_final_test,7.0,5,70,370.74110458488576,True,False,False,2
remote_server_final_test,7.0,5,80,376.3830497977323,True,False,False,2
remote_server_final_test,7.0,5,90,387.20970061840484,True,False,False,2
remote_server_final_test,7.0,5,95,394.316439886461,True,False,False,2
remote_server_final_test,7.0,5,99,404.7161375981522,True,False,False,2
remote_server_final_test,7.0,6,50,364.3487920053303,True,False,False,2
remote_server_final_test,7.0,6,70,370.74110458488576,True,False,False,2
remote_server_final_test,7.0,6,80,376.3830497977323,True,False,False,2
remote_server_final_test,7.0,6,90,387.20970061840484,True,False,False,2
remote_server_final_test,7.0,6,95,394.316439886461,True,False,False,2
remote_server_final_test,7.0,6,99,404.7161375981522,True,False,False,2
remote_server_final_test,8.0,1,50,400.84391698474064,False,True,False,1
remote_server_final_test,8.0,1,70,407.0557542145252,False,True,False,1
remote_server_final_test,8.0,1,80,411.5088840248063,False,True,False,1
remote_server_final_test,8.0,1,90,418.80156669649296,False,True,False,1
remote_server_final_test,8.0,1,95,428.93580597010435,False,True,False,1
remote_server_final_test,8.0,1,99,441.3346241239924,False,True,False,1
remote_server_final_test,8.0,2,50,400.84391698474064,False,True,False,1
remote_server_final_test,8.0,2,70,407.0557542145252,False,True,False,1
remote_server_final_test,8.0,2,80,411.5088840248063,False,True,False,1
remote_server_final_test,8.0,2,90,418.80156669649296,False,True,False,1
remote_server_final_test,8.0,2,95,428.93580597010435,False,True,False,1
remote_server_final_test,8.0,2,99,441.3346241239924,False,True,False,1
remote_server_final_test,8.0,3,50,400.84391698474064,False,True,False,1
remote_server_final_test,8.0,3,70,407.0557542145252,False,True,False,1
remote_server_final_test,8.0,3,80,411.5088840248063,False,True,False,1
remote_server_final_test,8.0,3,90,418.80156669649296,False,True,False,1
remote_server_final_test,8.0,3,95,428.93580597010435,False,True,False,1
remote_server_final_test,8.0,3,99,441.3346241239924,False,True,False,1
remote_server_final_test,8.0,4,50,400.84391698474064,True,True,True,0
remote_server_final_test,8.0,4,70,407.0557542145252,True,True,True,0
remote_server_final_test,8.0,4,80,411.5088840248063,True,True,True,0
remote_server_final_test,8.0,4,90,418.80156669649296,True,True,True,0
remote_server_final_test,8.0,4,95,428.93580597010435,True,True,True,0
remote_server_final_test,8.0,4,99,441.3346241239924,True,True,True,0
remote_server_final_test,8.0,5,50,400.84391698474064,True,False,False,2
remote_server_final_test,8.0,5,70,407.0557542145252,True,False,False,2
remote_server_final_test,8.0,5,80,411.5088840248063,True,False,False,2
remote_server_final_test,8.0,5,90,418.80156669649296,True,False,False,2
remote_server_final_test,8.0,5,95,428.93580597010435,True,False,False,2
remote_server_final_test,8.0,5,99,441.3346241239924,True,False,False,2
remote_server_final_test,8.0,6,50,400.84391698474064,True,False,False,2
remote_server_final_test,8.0,6,70,407.0557542145252,True,False,False,2
remote_server_final_test,8.0,6,80,411.5088840248063,True,False,False,2
remote_server_final_test,8.0,6,90,418.80156669649296,True,False,False,2
remote_server_final_test,8.0,6,95,428.93580597010435,True,False,False,2
remote_server_final_test,8.0,6,99,441.3346241239924,True,False,False,2
remote_server_final_test,8.0,7,50,400.84391698474064,True,False,False,2
remote_server_final_test,8.0,7,70,407.0557542145252,True,False,False,2
remote_server_final_test,8.0,7,80,411.5088840248063,True,False,False,2
remote_server_final_test,8.0,7,90,418.80156669649296,True,False,False,2
remote_server_final_test,8.0,7,95,428.93580597010435,True,False,False,2
remote_server_final_test,8.0,7,99,441.3346241239924,True,False,False,2
